"metadata__grand_total_entities","metadata__total_entities","metadata__count","entities__name","entities__vms__vm_handle","entities__vms__vm_id","entities__vms__vm_name","entities__vms__vm_power_state_on_recovery","entities__vms__consistency_group","entities__vms__app_consistent_snapshots","entities__vms__vm_files","entities__volume_groups__volume_group_uuid","entities__volume_groups__consistency_group","entities__volume_groups__name","entities__vstore_id","entities__active","entities__remote_site_names__-","entities__cron_schedules__suspended","entities__cron_schedules__pd_name","entities__cron_schedules__id","entities__cron_schedules__type","entities__cron_schedules__values","entities__cron_schedules__every_nth","entities__cron_schedules__user_start_time_in_usecs","entities__cron_schedules__start_times_in_usecs__-","entities__cron_schedules__end_time_in_usecs","entities__cron_schedules__retention_policy__local_max_snapshots","entities__cron_schedules__retention_policy__remote_max_snapshots__POC12","entities__cron_schedules__retention_policy__remote_max_snapshots__POC03","entities__cron_schedules__retention_policy__remote_max_snapshots__AWS_test1","entities__cron_schedules__app_consistent","entities__min_snapshot_to_retain","entities__schedules_suspended","entities__next_snapshot_time_usecs","entities__pending_replication_count","entities__ongoing_replication_count","entities__marked_for_removal","entities__hybrid_schedules_count","entities__metro_avail","entities__total_user_written_bytes","entities__replication_links__id","entities__replication_links__protection_domain_name","entities__replication_links__remote_site_name","entities__replication_links__current_replicating_snapshot_id","entities__replication_links__current_replicating_snapshot_total_bytes","entities__replication_links__current_replicating_snapshot_transmitted_bytes","entities__replication_links__last_successful_replication_snapshot_id","entities__replication_links__last_replication_start_time_in_usecs","entities__replication_links__last_replication_end_time_in_usecs","entities__replication_links__stats__hypervisor_avg_io_latency_usecs","entities__replication_links__stats__num_read_iops","entities__replication_links__stats__hypervisor_write_io_bandwidth_kBps","entities__replication_links__stats__timespan_usecs","entities__replication_links__stats__controller_num_read_iops","entities__replication_links__stats__read_io_ppm","entities__replication_links__stats__replication_total_transmitted_bytes","entities__replication_links__stats__controller_num_iops","entities__replication_links__stats__replication_total_received_bytes","entities__replication_links__stats__total_read_io_time_usecs","entities__replication_links__stats__controller_total_read_io_time_usecs","entities__replication_links__stats__replication_transmitted_bandwidth_kBps","entities__replication_links__stats__hypervisor_num_io","entities__replication_links__stats__controller_total_transformed_usage_bytes","entities__replication_links__stats__controller_num_write_io","entities__replication_links__stats__avg_read_io_latency_usecs","entities__replication_links__stats__controller_total_io_time_usecs","entities__replication_links__stats__controller_total_read_io_size_kbytes","entities__replication_links__stats__controller_num_seq_io","entities__replication_links__stats__controller_read_io_ppm","entities__replication_links__stats__controller_total_io_size_kbytes","entities__replication_links__stats__controller_num_io","entities__replication_links__stats__hypervisor_avg_read_io_latency_usecs","entities__replication_links__stats__num_write_iops","entities__replication_links__stats__controller_num_random_io","entities__replication_links__stats__num_iops","entities__replication_links__stats__replication_received_bandwidth_kBps","entities__replication_links__stats__hypervisor_num_read_io","entities__replication_links__stats__hypervisor_total_read_io_time_usecs","entities__replication_links__stats__controller_avg_io_latency_usecs","entities__replication_links__stats__num_io","entities__replication_links__stats__controller_num_read_io","entities__replication_links__stats__hypervisor_num_write_io","entities__replication_links__stats__controller_seq_io_ppm","entities__replication_links__stats__controller_read_io_bandwidth_kBps","entities__replication_links__stats__controller_io_bandwidth_kBps","entities__replication_links__stats__hypervisor_timespan_usecs","entities__replication_links__stats__hypervisor_num_write_iops","entities__replication_links__stats__replication_num_transmitted_bytes","entities__replication_links__stats__total_read_io_size_kbytes","entities__replication_links__stats__hypervisor_total_io_size_kbytes","entities__replication_links__stats__avg_io_latency_usecs","entities__replication_links__stats__hypervisor_num_read_iops","entities__replication_links__stats__controller_write_io_bandwidth_kBps","entities__replication_links__stats__controller_write_io_ppm","entities__replication_links__stats__hypervisor_avg_write_io_latency_usecs","entities__replication_links__stats__hypervisor_total_read_io_size_kbytes","entities__replication_links__stats__read_io_bandwidth_kBps","entities__replication_links__stats__hypervisor_num_iops","entities__replication_links__stats__hypervisor_io_bandwidth_kBps","entities__replication_links__stats__controller_num_write_iops","entities__replication_links__stats__total_io_time_usecs","entities__replication_links__stats__controller_random_io_ppm","entities__replication_links__stats__controller_avg_read_io_size_kbytes","entities__replication_links__stats__total_transformed_usage_bytes","entities__replication_links__stats__avg_write_io_latency_usecs","entities__replication_links__stats__num_read_io","entities__replication_links__stats__write_io_bandwidth_kBps","entities__replication_links__stats__hypervisor_read_io_bandwidth_kBps","entities__replication_links__stats__random_io_ppm","entities__replication_links__stats__total_untransformed_usage_bytes","entities__replication_links__stats__hypervisor_total_io_time_usecs","entities__replication_links__stats__num_random_io","entities__replication_links__stats__controller_avg_write_io_size_kbytes","entities__replication_links__stats__controller_avg_read_io_latency_usecs","entities__replication_links__stats__num_write_io","entities__replication_links__stats__total_io_size_kbytes","entities__replication_links__stats__io_bandwidth_kBps","entities__replication_links__stats__replication_num_received_bytes","entities__replication_links__stats__controller_timespan_usecs","entities__replication_links__stats__num_seq_io","entities__replication_links__stats__seq_io_ppm","entities__replication_links__stats__write_io_ppm","entities__replication_links__stats__controller_avg_write_io_latency_usecs","entities__sync_replications","entities__stats__hypervisor_avg_io_latency_usecs","entities__stats__num_read_iops","entities__stats__hypervisor_write_io_bandwidth_kBps","entities__stats__timespan_usecs","entities__stats__controller_num_read_iops","entities__stats__read_io_ppm","entities__stats__controller_num_iops","entities__stats__total_read_io_time_usecs","entities__stats__controller_total_read_io_time_usecs","entities__stats__replication_transmitted_bandwidth_kBps","entities__stats__hypervisor_num_io","entities__stats__controller_total_transformed_usage_bytes","entities__stats__controller_num_write_io","entities__stats__avg_read_io_latency_usecs","entities__stats__controller_total_io_time_usecs","entities__stats__controller_total_read_io_size_kbytes","entities__stats__controller_num_seq_io","entities__stats__controller_read_io_ppm","entities__stats__controller_total_io_size_kbytes","entities__stats__controller_num_io","entities__stats__hypervisor_avg_read_io_latency_usecs","entities__stats__num_write_iops","entities__stats__controller_num_random_io","entities__stats__num_iops","entities__stats__replication_received_bandwidth_kBps","entities__stats__hypervisor_num_read_io","entities__stats__hypervisor_total_read_io_time_usecs","entities__stats__controller_avg_io_latency_usecs","entities__stats__num_io","entities__stats__controller_num_read_io","entities__stats__hypervisor_num_write_io","entities__stats__controller_seq_io_ppm","entities__stats__controller_read_io_bandwidth_kBps","entities__stats__live_used_bytes","entities__stats__controller_io_bandwidth_kBps","entities__stats__hypervisor_timespan_usecs","entities__stats__hypervisor_num_write_iops","entities__stats__replication_num_transmitted_bytes","entities__stats__total_read_io_size_kbytes","entities__stats__hypervisor_total_io_size_kbytes","entities__stats__avg_io_latency_usecs","entities__stats__hypervisor_num_read_iops","entities__stats__controller_write_io_bandwidth_kBps","entities__stats__controller_write_io_ppm","entities__stats__hypervisor_avg_write_io_latency_usecs","entities__stats__hypervisor_total_read_io_size_kbytes","entities__stats__read_io_bandwidth_kBps","entities__stats__hypervisor_num_iops","entities__stats__hypervisor_io_bandwidth_kBps","entities__stats__controller_num_write_iops","entities__stats__total_io_time_usecs","entities__stats__snapshot_used_bytes","entities__stats__controller_random_io_ppm","entities__stats__controller_avg_read_io_size_kbytes","entities__stats__total_transformed_usage_bytes","entities__stats__avg_write_io_latency_usecs","entities__stats__num_read_io","entities__stats__write_io_bandwidth_kBps","entities__stats__hypervisor_read_io_bandwidth_kBps","entities__stats__random_io_ppm","entities__stats__total_untransformed_usage_bytes","entities__stats__hypervisor_total_io_time_usecs","entities__stats__num_random_io","entities__stats__controller_avg_write_io_size_kbytes","entities__stats__controller_avg_read_io_latency_usecs","entities__stats__num_write_io","entities__stats__total_io_size_kbytes","entities__stats__io_bandwidth_kBps","entities__stats__replication_num_received_bytes","entities__stats__controller_timespan_usecs","entities__stats__num_seq_io","entities__stats__seq_io_ppm","entities__stats__write_io_ppm","entities__stats__controller_avg_write_io_latency_usecs","entities__usage_stats__dr.exclusive_snapshot_usage_bytes"
"","","","","74615","d464ddf4-7c89-4592-b23b-f756c28e9b65","Clone_VM_Window10-18","Power state at time of snapshot","Clone_VM_Window10-18","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","74621","ba7e56b2-e08b-4959-a08d-a2e45e4f6261","Clone_VM_Window10-6","Power state at time of snapshot","Clone_VM_Window10-6","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","74642","b49d4cb9-de7c-4549-a067-909f0daecdcd","Clone_VM_Window10-17","Power state at time of snapshot","Clone_VM_Window10-17","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","74600","f8d9db97-30c1-4142-b9bb-2422c98b3ef8","Clone_VM_Window10-7","Power state at time of snapshot","Clone_VM_Window10-7","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","74645","16c92889-0bd4-403a-b662-dcd969aba3a3","Clone_VM_Window10-12","Power state at time of snapshot","Clone_VM_Window10-12","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","74639","0f75fcdb-afa2-4335-b330-d030d450c7fc","Clone_VM_Window10-1","Power state at time of snapshot","Clone_VM_Window10-1","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","74648","27519a32-8c59-49b5-b4e6-0966d0c04107","Clone_VM_Window10-11","Power state at time of snapshot","Clone_VM_Window10-11","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","74609","31df2526-a98b-4b5b-8366-54f3abc4c242","Clone_VM_Window10-14","Power state at time of snapshot","Clone_VM_Window10-14","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","74636","06b234d8-8a6f-4278-9b46-6ec8985cb5db","Clone_VM_Window10-2","Power state at time of snapshot","Clone_VM_Window10-2","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","74597","4812e122-a4ff-44df-9928-4af10da64259","Clone_VM_Window10-13","Power state at time of snapshot","Clone_VM_Window10-13","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","74606","c0cd1648-f594-4fc7-b98d-5219e2d066d9","Clone_VM_Window10-3","Power state at time of snapshot","Clone_VM_Window10-3","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","74612","386c6647-88fd-4fab-8b26-d8ca70f9d3fd","Clone_VM_Window10-10","Power state at time of snapshot","Clone_VM_Window10-10","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","74624","2022e608-da8e-4212-8a21-06f8fd9b855b","Clone_VM_Window10-20","Power state at time of snapshot","Clone_VM_Window10-20","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","test","2705","4acf421e-f389-456e-8f1c-24714934e035","DEMO-CALM-UBUNTU","Power state at time of snapshot","DEMO-CALM-UBUNTU","False","null","","","","null","True","","","","","","","","","","","","","","","","null","","null","0","0","False","null","null","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","0","0","-1","-1","0","0","-1","-1","0","-1","0","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","0"
"","","","","2708","7cf2bc99-1bef-41cb-96b7-a57e296febf0","Calm-183","Power state at time of snapshot","Calm-183","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","ddd","56412","9fd2ca40-6915-4af3-927a-f74e9e67bf1a","DEMO-CALM-UBUNTU","Power state at time of snapshot","DEMO-CALM-UBUNTU","False","null","","","","null","True","","","","","","","","","","","","","","","","null","","null","0","0","False","null","null","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","0","0","-1","-1","0","0","-1","-1","0","-1","0","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","0"
"","","","","56415","5bb07ac3-bebe-42b9-a7c5-9afe35407088","DR-test","Power state at time of snapshot","DR-test","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","65823","752f8bba-3d28-4740-a419-5954366695ee","templateVm-112","Power state at time of snapshot","templateVm-112","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","65826","3e0b3e57-08b8-4bac-959e-9634ccfffc71","SSPuser1-win10-01","Power state at time of snapshot","XXX","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","65820","a5a096e1-d4ce-4ee0-a2b0-fd32014cdc7d","templateVm-11","Power state at time of snapshot","templateVm-11","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","UVM-WIN01","","","","","","","","","","","null","False","","","","","","","","","","","","","","","","null","","null","0","0","False","null","null","1807496192","(UVM-WIN01,POC02-BK)","UVM-WIN01","POC02-BK","POC02-BK:199161","315906560","null","POC02-BK:199161","1509956460442110","1509956466913090","-1","-1","-1","-1","-1","-1","0","-1","0","-1","0","0","-1","-1","-1","-1","0","0","-1","-1","0","0","-1","-1","0","-1","0","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","null","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","0","0","-1","-1","0","0","-1","-1","0","-1","0","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","113501700096"
"","","","PD-TMP","","","","","","","","","","","null","False","","","","","","","","","","","","","","","","null","","null","0","0","False","null","null","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","0","0","-1","-1","0","0","-1","-1","0","-1","0","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","0"
"","","","test001","138324","6e373c3f-0c1c-4411-9cab-bd5f6a97f0d8","cpu-test-9","Power state at time of snapshot","cpu-test-9","False","null","","","","null","True","AWS_test1","False","test001","hourly-30477882","HOURLY","null","1","1507195620000000","1507195620000000","null","1","","","1","False","null","False","1510043220000000","1","1","False","0","null","0","(test001,AWS_test1)","test001","AWS_test1","138727","null","0","null","null","null","-1","-1","-1","-1","-1","-1","0","-1","0","-1","0","0","-1","-1","-1","-1","0","0","-1","-1","0","0","-1","-1","0","-1","0","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","null","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","0","0","-1","-1","0","0","-1","-1","0","-1","0","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","0"
"","","","group0001","112075","c5b65f38-1f87-4ad1-b3f4-a9e558f91c38","smzk-ubuntu17","Power state at time of snapshot","smzk-ubuntu17","False","null","","","","null","True","","False","group0001","hourly-859989282","HOURLY","null","1","1506670380000000","1506670380000000","null","10","","","","False","null","False","1510043580000000","0","0","False","0","null","402042880","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","0","0","-1","-1","0","0","-1","-1","0","-1","0","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","241500160"
"","","","","112072","7e043637-e5a7-4243-a4df-03deb70d1e4f","smzk-ubuntu","Power state at time of snapshot","smzk-ubuntu","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","216822","d0c96dbc-df4d-4769-923c-21abe8bcf95b","cpu-test-5","Power state at time of snapshot","cpu-test-5","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","test-tokyo","47569","b8469e48-95d8-43ea-9602-74ea13388137","OVM_Mitaka","Power state at time of snapshot","OVM_Mitaka","False","null","ccc03447-c227-4aa1-a014-9726638284e6","TestVG","TestVG","null","True","","","","","","","","","","","","","","","","null","","null","0","0","False","null","null","11071764992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","null","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","0","0","-1","-1","0","0","-1","-1","0","-1","0","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","765558784"
"","","","","47564","d5b1e108-f541-45f3-9886-3fbdd11faefa","Tokhyo-02","Power state at time of snapshot","TestVG","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","47565","45babe97-1fc7-47ec-97fb-237009a589ae","VM_CentOS_7-1-5","Power state at time of snapshot","TestVG","False","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","Test170802","9378","b9c468dc-953c-4d52-81a8-264a5546b9c2","KN-Test01","Power state at time of snapshot","KN-Test01","False","null","","","","null","True","","","","","","","","","","","","","","","","null","","null","0","0","False","null","null","0","(Test170802,POC12)","Test170802","POC12","57384:1496891819085216:201988","1818","null","57384:1496891819085216:201988","1501607294446563","1501607299603319","-1","-1","-1","-1","-1","-1","0","-1","21785214976","-1","0","0","-1","-1","-1","-1","0","0","-1","-1","0","0","-1","-1","0","-1","177288","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","21785214976","0","-1","-1","-1","-1","null","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","0","0","-1","-1","0","0","-1","-1","0","-1","0","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","-1","-1","249331712"
